userName,score,at,content
Pengguna Google,2,2025-03-12 15:34:10,Jadi ga pernah liat flash sale lagi semenjak kategorinya enggak kaya dulu yang simple kaya makanan dan elektronik. Makin lama makin males belanja disini. Paling buka ini kalo toko langganan ada promo aja. Kerja sama sama tiktok tapi malah jadi jelek hebat juga ya Tokped👎
Pengguna Google,5,2025-03-12 15:30:48,"Saya kolektor sandiwara radio, ada beberapa toko yang menjual apa yang saya cari, tapi justru itu yang saya nggak habis fikir, karena setiap kali barang yang sudah dicari ketemu dan di check out, tapi penjual justru membatalkan pesanan tersebut, kenapa ya?"
Pengguna Google,1,2025-03-12 15:27:07,Untuk fitur pembatalan mending tidak usah dikasih kalo mau membatalkan saja ribet dan seler juga tidak mau membatalkan aplikasi jelek sekali
Pengguna Google,1,2025-03-12 15:18:14,"Apa sich mau nya toped, mau bli sesuatu brg ktnya gk tersedia di app hrus bli browser, pas cb bli di browser gk dpt diskon apa2, malah ongkir nya mahal bget. Eh ada tlsan mau diskon bli di app. Annjjiirrr lah app"
Pengguna Google,1,2025-03-12 15:12:17,"ribet sering error transaksi berkali kali gagal ,malah kupon ilang saldo ketahan di tokped ,mohon perbaiki masalah dan kupon yang hilang padahal transaksi gagal"
Pengguna Google,5,2025-03-12 15:05:06,Ini gimana min gk bisa buat akun
Pengguna Google,1,2025-03-12 14:52:57,Pesanan saya malah direturn sama kurir tanpa sepengetahuan saya mentang² saya menggunakan diskon pengguna baru dan sebagainya
Pengguna Google,5,2025-03-12 14:48:09,"Min kenapa di chat penjual gak bisa kirim file video, dan ulasan kenapa gak bisa di edit ulang?"
Pengguna Google,1,2025-03-12 14:39:22,"mending kalau pengguna baru kasih promo yang ngotak biar kalau aku order di kirim, selalu bgtt ke return sendiri, pada niat jualan apa enggak sih sumpah kecewa bangettt banyakan drama, baru tau apk ini kalau order bisa ke return sendiri kalau gak niat kasih promo gak usah kasih,bikin orang emosiii apalagi seler"" gtu sok ekting bgt ah ini lah ah itu lah pesanan ada masalah lah banyak drama sumpah mohon perbaiki lagii lahhh, SANGAT TIDAK WORTH IT UNTUK BELANJA!‼️🗿"
Pengguna Google,4,2025-03-12 14:18:38,Kualitas ok. Proses cepat walaupun saingan Banyak
Pengguna Google,5,2025-03-12 14:12:52,sayang ndak bisa beli barang kayak Vape/rokok elektrik
Pengguna Google,1,2025-03-12 13:49:26,"Sangat ribet saat proses pembatalan, lebih dari 1 jam wajib melalui persetujuan seller, seringkali uang tertahan karna toko yg slow respon/sudah lama tidak aktif tapi gada notice dari apk tokpednya, g fair untuk buyer, berharap kedepannya seperti shopee"
Pengguna Google,1,2025-03-12 13:38:50,Kenapa tokopedia kalau beli malah di batalkan sistem
Pengguna Google,1,2025-03-12 13:28:42,Cacat sih habis update
Pengguna Google,1,2025-03-12 13:15:48,"skrg tokped udah ngikutin toko oren ya parah bgt makan konsumen nya.. kirain lebih syar'i ternyata pemakan riba nya juga sama aja parah..konsumen mau menggunakan saldo nya aja dipersulit, ditahan2.. biar apa tokped?"
Pengguna Google,1,2025-03-12 13:11:02,sekali dua kali saya masih sabar ini udah kesekian kali...pesanan udah capek² saya transfer main dbatalkan system aja padahal tidak tahu sebab yg pasti alasanya apa..berasa sakit hati banget ketika system membatalkan transaksi yg udah ditransfer....tolong ubah peraturan ini...
Pengguna Google,2,2025-03-12 13:10:39,"Tokped ini selama belanja yaampun pengirimannya lama bgt beda ama sebelah sehari/2hari jga udh nyampe, gimana mau bikin costumer nyaman belanja."
Pengguna Google,2,2025-03-12 13:01:41,Diskon untuk pengguna baru tidak bisa di pakai
Pengguna Google,1,2025-03-12 12:51:50,Ini gimana kok saya pake voucher promo tidak berlaku Padahal vouchernya berlaku tapi tidak bisa di gunakan payah bgt
Pengguna Google,1,2025-03-12 12:45:02,ga ada gratis ongkirnya sekarang
Pengguna Google,1,2025-03-12 12:31:00,Pengiriman lelet banget
Pengguna Google,1,2025-03-12 11:41:42,"kecewa banget. padahal akun pengguna baru, tapi tidak ada promo sama sekali, semuanya mahal."
Pengguna Google,1,2025-03-12 11:41:31,"Tolong multi kurir nya di percepat pengiriman nya , paket saya udh lebih dari batas pengiriman dari tanggal 7-12 masih belum datang update pengiriman 2 hari 1 kali"
Pengguna Google,5,2025-03-12 11:28:40,Sangat membantu dan sangat d percaya sukses slalu dan menginginkan stiap prodak yg d jual sesuai gmbr dan sesuai deskripsi.
Pengguna Google,5,2025-03-12 11:17:03,"sngt senang bisa blnja dsni dn byr dngn aplikasi dana,dn pmbyran jdi gampang...thanks toko pediaa❤️"
Pengguna Google,5,2025-03-12 11:10:21,kemudahan dari segala kemudahan
Pengguna Google,2,2025-03-12 11:06:54,baru coba pake Tokopedia biasanya pake tiktok
Pengguna Google,4,2025-03-12 10:49:34,"Tolong dimunculkan kembali filter chat, notif tidak hilang padahal sdh sy sort sampai bawah.. sangat mengganggu"
Pengguna Google,5,2025-03-12 10:49:28,Dah lama langganan Toped krn sangat aman dibanding toko online lainnya
Pengguna Google,1,2025-03-12 10:32:23,slow respon custemer servisnya
Pengguna Google,1,2025-03-12 10:01:45,"Ada promo seharga ongkir, tapi ongkirnya ga gratis. Percuma dong ada promo, pelit banget sih gratis ongkirnya. Promonya juga jarang banget. Keitung mahal kalau belanja di tokped 🥲"
Pengguna Google,1,2025-03-12 09:56:59,sangat mengecewakan refund ongkir tidak ikut kembali dan urus refund ongkir 1 bulan ngga ada kejelasan! hanya janji janji sedang dalam proses!
Pengguna Google,1,2025-03-12 09:37:12,"Pengiriman sangat lambat, bahkan paket saya pernah ada yang hilang. Chat tokopedia care gak ada solusi, paket gak balik."
Pengguna Google,3,2025-03-12 09:27:03,"masak beli barang total barang beli 2 haraga 46 ribu waktu di chekout jadi 56 ribu, belum kena ongkir,"
Pengguna Google,2,2025-03-12 09:26:34,"Proses transfer saldo seller ke rekening'nya lama banget, ga kayak yg lain tarik saldo langsung di transfer.."
Pengguna Google,5,2025-03-12 08:52:04,alhamdulillah banyak diskon trimaksih toko pedia
Pengguna Google,5,2025-03-12 08:34:53,"Mantap metode pembayaran banyak, kerennya lagi bisa pakai QRIS lebih fleksibel banget🤩👍👍, ditingkatkan kembali joss ada QRIS"
Pengguna Google,1,2025-03-12 08:22:35,Toped join dengan gojek saya ga suka
Pengguna Google,1,2025-03-12 08:20:10,Aplikasi minta di update terus ga mutu Banget
Pengguna Google,5,2025-03-12 07:17:45,mohon kalau bisa fitur pencaharian gambar nya di sediakan biar cepat untuk mencari produk yang kita cari terima kasih 🙏🙏🙏
Pengguna Google,5,2025-03-12 07:03:27,alhamdulilah ada toko pedia jadi mudah
Pengguna Google,1,2025-03-12 06:59:29,Icon chat toko hilang
Pengguna Google,1,2025-03-12 06:51:34,Terlalu sering update tanpa improvisasi performa
Pengguna Google,1,2025-03-12 06:45:13,"Mo pakai koin malah error Mulu,makin jelek aja"
Pengguna Google,5,2025-03-12 05:39:30,Sudah mantap... Tapi ada saran kalau bisa barang yang tidak ready tolong jangan ditampilkan ready.. karna sudah berapa kali kita kena masalah ini.. makasih
Pengguna Google,3,2025-03-12 05:24:45,"ongkir mahal , pengguna baru GK bisa d pke jarang ada gratis ongkir ny juga"
Pengguna Google,5,2025-03-12 05:20:40,Mulai terbiasa pakai tokped semoga semakin sukses...jangan lupa tindak penjual dan kurir yang nakal...
Pengguna Google,5,2025-03-12 05:20:39,"aku suka banget belanja ditokopedia selain bahan dapur murahhh, pengiriman sat set cepat banget, pokoknya puas banget belanjanya apalgi dgn harga super duper murajnn🥰🥰🥰🥰🥰🥰🥰🥰"
Pengguna Google,2,2025-03-12 05:12:50,"aplikasi belanja apaan dah, ga pernah ada gratis ongkir boro boro gratis dipotong juga engga, ini sm aja beli ongkir gratis barang 👎🏻"
Pengguna Google,5,2025-03-12 04:53:34,Sangat trbantu Blnja Adanyah Tokopedia ini
Pengguna Google,5,2025-03-12 04:41:49,"Ok.tolong dong pesen barang barang nya yg original,berikan kurir yg sopan"
Pengguna Google,1,2025-03-12 04:34:39,Diskon gimana sih orang harga y emang segitu.. Cuman di edit aja... Wkwkkwk kocak penipuan y.. Penjual penipu aja masih di piara Tokopedia udah komplain tetep gk di gubris... Udah gak aman nih Tokopedia kacau. Pindah shopee aja dah.. Bye
Pengguna Google,1,2025-03-12 04:25:45,pengiramn udah lewat estimasi 2 hari masih disuru nunggu
Pengguna Google,1,2025-03-12 04:05:50,"Updatean terburuk, promo tidak bisa terpakai, aplikasi edan!!!"
Pengguna Google,5,2025-03-12 02:28:16,Aplikasi yg menyenangkan penjual an barang nya sesuai postingan tidak pembeli dalam mendapatkan hasil pencarian pengiriman dan transfer dan konfirmasi pembayaran cod nya lebih baik bagus dan mudah tidak terlalu mahal welcome to the other server Tokopedia is hingt quality for ok selamat bulan ramadhan pak Bu shop online.
Pengguna Google,4,2025-03-12 02:28:12,Pengalaman sy belanja di Tokopedia Ukup baik.
Pengguna Google,5,2025-03-12 02:24:39,"Aplikasi Belanja paling mantap, sukses selalu Tokopedia 😍"
Pengguna Google,5,2025-03-12 01:46:28,josss dapet discon trusss%%%
Pengguna Google,5,2025-03-12 01:14:27,"Pembayaran melalui paylater/ceria masih belom bisa juga sampai saat ini,kecewa ah"
Pengguna Google,2,2025-03-12 01:07:56,Ternyata banyak toko yg abal-abal abal.jadi nggak percaya lagi sama tokped. Sudah pesen . Sudah bayar Ndak dikirim sama tokonya.. Kalo pengen maju. Ya di teliti ulang dong toko yg nakal dan Abal Abal. Lebih baik pindah aja ke yg lain. Masih banyak. Hugff
Pengguna Google,1,2025-03-12 00:33:44,Apa ini saya sangat kecewa dengan pihak tokped sudah lama pakai ini dan puas tapi sekarang g lagi Masa komplain barang g sesuai Apalg barangnya palsu penipuan Mau dikompilasi cuman disuruh nunggu nunggu tapi uang tak kunjung balik ke saldo
Pengguna Google,4,2025-03-11 23:55:32,mantap kalo bulan ramhadan pasti banyak diskon
Pengguna Google,1,2025-03-11 23:31:18,"Pesanan saya selalu di batalkan otomatis oleh pihak Tokopedia nya, sudah menunggu beberapa hari ternyata waktu proses nya juga lama. Setidaknya jika di awal memang tidak bisa melakukan aktivitas transaksi, beri tahu dulu kepada pengguna. Jadinya pengguna sudah menunggu lama dari pihak Tokopedia nya nge proses."
Pengguna Google,5,2025-03-11 23:23:49,"infonya cepat proses cepat' semoga kedepannya Lebih baik lagi, karena Baru pertama kali belanja sukses selalu buat Tokopedia 🙏"
Pengguna Google,5,2025-03-11 23:07:39,Refund saya hilang apa tidak ya? Soalnya saya melakukkan tutup akun kak.
Pengguna Google,2,2025-03-11 23:01:13,kenapa kalo pake pembayaran lewat bank selalu gabisa ya.
Pengguna Google,5,2025-03-11 23:00:29,"Min tolong gimana cara hapus Barang yg selesai transaksi.Mau beli barang privat,tp masa tercantum trs ditransaksi.Tar kl cewek gw lihat beli barang aneh2 bs ketauan"
Pengguna Google,5,2025-03-11 22:34:09,Ya saya balikin lagi bintang nya
Pengguna Google,1,2025-03-11 22:30:22,tampilan interface tokopedia sekarang berantakan dan jelek. udah bagus tampilan yang dulu simple dan interaktif. sekarang perkara explore aja ribet banget liatnya. adakah merasakan hal yang sama? sementara pindah ke aplikasi sebelah dulu sampe tokopedia kembali ke jalan yg benar
Pengguna Google,1,2025-03-11 22:19:01,toped tolong di filter lagi deh seller yg ada di toped. pesana g dikirim cuma diproses. toped enak apknya ada yg buka ada yg cari produk. pembeli dapat apa nunggu berhari hari tapi barangnya g dikirim sama sellernya. rugi saya lama lama pakai apk ini
Pengguna Google,1,2025-03-11 22:10:36,untuk andriod ukuran ram kecil sulit di ases
Pengguna Google,1,2025-03-11 22:02:54,Tolong kembalikan saldo dana saya hilang di bajak orang buat transaksi di tokopedia
Pengguna Google,2,2025-03-11 21:57:22,kurirnya aneh seg_gateway ke dian_mansion eh malah balik lagi ke seg_gateway bikin paket jadi lama udh pengen cancel tapi gabisa gara gara udh ke proses pengeb komplain tapi belum lewat batas waktu
Pengguna Google,1,2025-03-11 21:48:34,"Gajelas saya beli barang stocknya habis uang direfund mau dicairkan ga pernah bisa, pake dana gopay bank ga bisa bisa, nyesel saya belanja di tokped"
Pengguna Google,1,2025-03-11 21:26:27,jangan dowlod toko pedia karna gadak yang sopan toko nya
Pengguna Google,1,2025-03-11 20:54:54,5x24 jam baru batal wajar surga bagi reseler yg tdk punya stok barang dan merugikan konsumen krn pengiriman bisa 5x24 jam + 3x24 jam
Pengguna Google,1,2025-03-11 20:41:55,"Penjual tbtb membatalkan pesanan, lalu mengembalikan bukan dengan saldo gopay tetapi berbentuk voucher tokopedia, tokopedia tidak bertanggung jawab, saldo saya 2,4jt loh, gila gk ada solusi udah coba hub.customer care apalah gk ada yang kasih solusi, sampai sekarang tidak ada itikad baik dari tokopedia untuk masalah ini, hanya dilempar-lempar dari tokopedia ke gopay, scure kalian buruk,gak bertanggung jawab!"
Pengguna Google,1,2025-03-11 20:28:03,Promo sekarang kurang menarik+voucher banyak tp hanya produk tertentu yg bisa dipakai
Pengguna Google,5,2025-03-11 20:11:15,Mantap semuanya Lengkap di sini
Pengguna Google,5,2025-03-11 19:43:01,diskon yg banyak dong
Pengguna Google,5,2025-03-11 19:41:55,Belanja hemat mudah untuk hari Raya
Pengguna Google,1,2025-03-11 19:27:47,"Tolong pihak Tokopedia untuk mengusut sicepat ekspres jambi sortation karena mereka tidak mengantar paket yg sudah saya pesan Sudah 4 HARI PAKET NUA TIDAK DISERAHKAN KEPADA KURIR, ketika didatangi ternyata tempatnya tidak memiliki gudang, sudah semacam penipuan, tolong Tokopedia diusut"
Pengguna Google,1,2025-03-11 19:03:36,sangat tidak berguna
Pengguna Google,1,2025-03-11 19:03:12,"Baru kali ini mendapatkan pengalaman buruk di Toped, pembayaran 375.100 untuk barang Sulfur atau belerang dan Ongkirnya dibatalkan tapi dana Refund nya hanya terima Rp. 46.000. Padahal sebelumnya pernah terjadi tapi dana yang diterima sesuai saat pembayaran. 😥😥😥"
Pengguna Google,1,2025-03-11 18:58:27,"SELAMA MASIH ADA KURIR JNE DI APLIKASI TOKOPEDIA, BINTANG 1."
Pengguna Google,5,2025-03-11 18:50:20,Sangat bermanfaat semoga dapat di percaya amanah layanannya👍👍👍
Pengguna Google,5,2025-03-11 18:36:56,"masalah terselesaikan, cuman agak bingung saja... Tokopedia care antara robot sama org... Maunya bedakan, sediakan live chat CS biar pelanggan yg ada masalah bisa terbantu,jika misalnya no tlpn CS jakarta hanya Robot dan di sebut SPAM... Tolong jaga nama baik aplikasinya, jangan sampai kepercayaan konsumen hilang... TQ"
Pengguna Google,3,2025-03-11 18:36:40,sudah teratasi meski butuh waktu berhari hari
Pengguna Google,1,2025-03-11 18:33:05,"Pelayanan Tokopedia care sudah tidak seperti dulu lagi ( DULU RESPON CEPAT ) SEKARANG HUBUNGI TOKOPEDIA CARE SAMA SEKALI TIDAK ADA YANG JAWAB , KAMI CERITA PANJANG LEBAR PUN TIDAK ADA YANG BALAS"
Pengguna Google,1,2025-03-11 18:26:48,"Pembayaran muter² gk jelas,udh dapat vocer gk bs d pakai. Intinya ribet belanja d tokokepet"
Pengguna Google,1,2025-03-11 18:22:06,"Updatean nya parah,ga bisa Nerima chat dari penjual"
Pengguna Google,2,2025-03-11 18:21:22,Mohon diperbaiki..setelah di upgrad apliksi jadi lemot suka keluar
Pengguna Google,2,2025-03-11 18:20:06,"lama kali proses paket nya, lain kali kembangin aplikasi ny pakai fitur pelacak kyk di apk merah jadi bisa dilihat dimana paket nya padahal paket ny saya mesen di kota saya sendiri loh"
Pengguna Google,1,2025-03-11 18:07:52,Setiap pesen barang pasti selalu over dari estimasi datangnya
Pengguna Google,3,2025-03-11 18:05:01,Harga Ongkir lebih mahal ketimbang barang belanja
Pengguna Google,1,2025-03-11 17:38:40,Saya ingin mengajukan komplain dipersulit
Pengguna Google,1,2025-03-11 17:36:37,Aplikasi jadi lamaaaaa banget bukanya. Udah bersihin cache tetep aja lama responnya.
Pengguna Google,5,2025-03-11 17:13:58,"hai tokped, saya setiap belanja kenapa tidak bisa menggunakan gopay latter nya ya? pdhl ada belanjaan yg ada penawaran nya bs pake latter, begitu di ajukan paylater nya di tolak, di chat pun gak bs dpt info, kenapa ya"
Pengguna Google,1,2025-03-11 17:07:03,Sepertinya update sekarang bermasalah. Pindah page error setelah klik produk. Sebelumnya sih oke.
Pengguna Google,1,2025-03-11 16:57:00,"Banyak toko Reseller yg menipu konsumen dgn nyebar lokasi toko diberbagai kota, tp kirimnya dari jakarta, markup harga barang tinggi tp kirimnya lebih lama!! dgn pakai trik menahan status proses hingga maksimal dan memakai trik kirim resi palsu, pihak admin tidak mau bantu retur barang krna estimasi melebihi kiriman dalam 1 kota!! tokopedia sangat tdk rekomended!! konsumen byk dirugikan waktu"
Pengguna Google,1,2025-03-11 16:49:59,"Org belanja udh jarang, akun malah diblokir.....lah, gw udh lama blm buka, sekarang toped tambah aneh, Gulung TIKER aja lu kaya TUTUP LAPAK"
Pengguna Google,5,2025-03-11 16:49:39,Susah namatin nya karna pay to win
Pengguna Google,5,2025-03-11 16:47:02,"di hp kentang, aplikasi ini jauhhhh lebih ringan daripada olshop orange. walaupun katalog barangnya banyak kurang nya, setidaknya yg barang ORI banyak sih"
Pengguna Google,1,2025-03-11 16:27:03,"E commerce yang buruk, ini error itu error. Isinya kok bermasalah melulu."
Pengguna Google,1,2025-03-11 16:15:28,"Update baru 10 - 3 - 2025 bikin ribet,mau lihat pemberitahuan/transaksi hrs klik profile,chat error...saya kurangin ☆ byk yg komplain akibat update baru.biar cepat diperbaiki.."
Pengguna Google,1,2025-03-11 16:11:54,"Apk nya sangat berguna untuk belanja online, tapi masih agak berat sih, lemot, trus waktu saya mau sambungin Tokopedia ini ama tiktok shop kok gk bisa, padahal di tiktok shop notif nya udh tersambung, aneh sih"
Pengguna Google,5,2025-03-11 16:11:49,"Bintang Lima buat Tokopedia, bersihkan toko toko yang suka nakal kepada Konsumen, biar selalu kami betah dan nyaman berbelanja lewat Tokopedia ini.."
Pengguna Google,4,2025-03-11 15:49:12,lambat dalam pembayaran
Pengguna Google,1,2025-03-11 15:18:11,klo bisa kurir jne ga Adain ja di toped sangat lambat
Pengguna Google,1,2025-03-11 15:07:38,"Kaga ada diskon ,kaya sebelah dong gratis ongkir terusssss ,saya hapus🙏"
Pengguna Google,1,2025-03-11 14:35:33,Bye tokopedia.. UNINSTAL
Pengguna Google,4,2025-03-11 14:31:12,TOLONG PERCEPAT MASA KIRIM PAKETNYA!
Pengguna Google,1,2025-03-11 14:22:15,"Saya pesan barang dari tgl 3, dan pada tanggal 4 keterangannya sudah dikembalikan ke pengirim, tapi sampai tgl 11, belum bisa dicancel dan ajukan refund, ini terlalu buang2 waktu, semestinya kalau gbsa dikirim, sistemnya lgsg batalkan dan refund, saya buang2 waktu menunggu cmn untuk refund dana nya, pdahal lagi butuh sama barangnya, KECEWA banget."
Pengguna Google,5,2025-03-11 13:58:55,Mw coba dulu kl jelek gk enak mw di hapus
Pengguna Google,1,2025-03-11 13:03:18,"Kecewa, kalau ada promo sudah di co malah dibatalkan oleh sistem"
Pengguna Google,1,2025-03-11 12:57:36,"Jarang dapat gratis ongkir, udah gitu kalau ada promo di CO malah dibatalkan oleh pihak sistrmnya"
